prdy_vrss,prdy_vrss_sign,prdy_ctrt,stck_prdy_clpr,acml_vol,acml_tr_pbmn,hts_kor_isnm,stck_prpr,stck_bsop_date,stck_cntg_hour,stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol,acml_tr_pbmn
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090000,7820,7820,7820,7820,191,1493620
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090100,7820,7820,7820,7820,100,2275620
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090200,7820,7820,7820,7820,61,2752640
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090300,7820,7820,7820,7820,100,3534640
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090400,7820,7820,7820,7820,5,3573740
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090500,7820,7820,7820,7820,0,3573740
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090600,7820,7820,7820,7820,0,3573740
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090700,7800,7810,7810,7800,252,5541340
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090800,7790,7790,7790,7790,111,6406030
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,090900,7800,7800,7800,7800,5,6445030
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091000,7800,7800,7800,7800,0,6445030
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091100,7800,7800,7800,7800,0,6445030
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091200,7780,7780,7780,7780,30,6678430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091300,7810,7800,7810,7780,1082,15107750
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091400,7800,7800,7800,7800,7,15162350
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091500,7800,7800,7800,7800,0,15162350
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091600,7780,7800,7800,7780,767,21130370
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091700,7780,7780,7780,7780,0,21130370
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091800,7770,7770,7770,7770,113,22008380
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,091900,7770,7770,7770,7770,11,22093850
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092000,7740,7760,7760,7740,330,24648510
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092100,7730,7740,7740,7730,1292,34637980
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092200,7680,7730,7760,7680,3764,63617180
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092300,7760,7760,7760,7760,121,64556140
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092400,7760,7760,7780,7760,538,68732220
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092500,7700,7700,7700,7700,150,69887220
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092600,7710,7710,7710,7700,133,70911900
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092700,7750,7750,7750,7750,41,71229650
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092800,7750,7750,7750,7750,50,71617150
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,092900,7740,7740,7740,7740,1,71624890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093000,7740,7740,7740,7740,0,71624890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093100,7740,7740,7740,7740,0,71624890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093200,7770,7740,7780,7740,642,76602090
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093300,7770,7770,7770,7770,0,76602090
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093400,7770,7770,7770,7770,0,76602090
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093500,7760,7770,7770,7760,67,77122660
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093600,7720,7750,7750,7720,234,78931120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093700,7720,7720,7720,7720,0,78931120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093800,7740,7740,7740,7740,420,82181920
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,093900,7760,7760,7760,7760,10,82259520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094000,7760,7760,7760,7760,90,82957920
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094100,7770,7750,7770,7750,8,83019980
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094200,7780,7780,7780,7780,144,84140300
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094300,7780,7770,7790,7770,82,84778710
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094400,7780,7780,7790,7780,122,85728890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094500,7780,7780,7780,7780,41,86047870
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094600,7780,7780,7780,7780,6,86094550
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094700,7780,7800,7800,7780,53,86507890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094800,7780,7780,7780,7780,0,86507890
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,094900,7800,7800,7800,7800,1,86515690
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095000,7840,7800,7840,7800,393,89583000
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095100,7820,7820,7860,7820,724,95255040
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095200,7820,7810,7820,7810,39,95559970
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095300,7820,7820,7820,7820,3,95583430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095400,7870,7820,7870,7820,102,96384230
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095500,7850,7870,7870,7850,81,97020100
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095600,7810,7820,7830,7810,181,98435430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095700,7830,7800,7830,7800,57,98881530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095800,7830,7830,7830,7830,0,98881530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,095900,7810,7830,7830,7810,70,99429610
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100000,7800,7810,7830,7800,387,102458120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100100,7820,7820,7820,7820,20,102614520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100200,7820,7820,7820,7820,100,103396520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100300,7820,7820,7820,7820,100,104178520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100400,7850,7850,7850,7850,31,104421870
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100500,7850,7850,7850,7850,0,104421870
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100600,7810,7810,7810,7810,114,105312210
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100700,7830,7840,7840,7830,3,105335710
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100800,7820,7840,7840,7820,7,105390490
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,100900,7810,7820,7820,7810,469,109055010
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101000,7830,7810,7830,7810,1001,116872840
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101100,7830,7830,7830,7830,10,116951140
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101200,7830,7830,7830,7830,50,117342640
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101300,7830,7830,7830,7810,25,117538350
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101400,7830,7830,7830,7830,178,118932090
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101500,7870,7840,7870,7840,2885,141605830
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101600,7870,7870,7870,7870,177,142998820
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101700,7890,7880,7890,7880,1858,157641440
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101800,7890,7890,7890,7890,303,160032110
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,101900,7860,7890,7890,7860,520,164134610
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102000,7860,7860,7860,7860,0,164134610
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102100,7840,7860,7860,7840,630,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102200,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102300,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102400,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102500,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102600,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102700,7840,7840,7840,7840,0,169080430
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102800,7840,7840,7840,7840,3,169103950
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,102900,7840,7840,7840,7840,0,169103950
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103000,7840,7840,7840,7840,0,169103950
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103100,7840,7840,7840,7840,0,169103950
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103200,7840,7840,7840,7840,515,173141550
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103300,7840,7840,7840,7840,5,173180750
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103400,7840,7840,7840,7840,0,173180750
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103500,7840,7840,7840,7840,0,173180750
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103600,7840,7840,7840,7840,0,173180750
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103700,7840,7840,7840,7840,15,173298350
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103800,7820,7830,7830,7820,837,179844700
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,103900,7810,7810,7810,7810,302,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104000,7810,7810,7810,7810,0,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104100,7810,7810,7810,7810,0,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104200,7810,7810,7810,7810,0,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104300,7810,7810,7810,7810,0,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104400,7810,7810,7810,7810,0,182203320
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104500,7800,7800,7800,7800,229,183989520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104600,7800,7800,7800,7800,0,183989520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104700,7800,7800,7800,7800,0,183989520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104800,7800,7800,7800,7800,0,183989520
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,104900,7800,7800,7800,7800,124,184956720
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105000,7800,7800,7800,7800,0,184956720
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105100,7790,7790,7790,7790,401,188080510
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105200,7780,7780,7780,7780,223,189815450
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105300,7780,7780,7780,7780,0,189815450
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105400,7790,7790,7790,7790,5,189854400
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105500,7790,7790,7790,7790,0,189854400
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105600,7780,7780,7780,7780,301,192196180
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105700,7780,7780,7780,7780,19,192344000
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105800,7770,7780,7780,7770,73,192911930
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,105900,7770,7770,7770,7770,130,193922030
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110000,7770,7770,7770,7770,2,193937570
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110100,7780,7770,7780,7770,74,194513270
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110200,7790,7790,7790,7790,1336,204920710
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110300,7800,7800,7800,7800,62,205404310
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110400,7800,7800,7800,7800,0,205404310
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110500,7800,7800,7800,7800,15,205521310
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110600,7800,7800,7800,7800,0,205521310
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110700,7800,7800,7800,7800,777,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110800,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,110900,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111000,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111100,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111200,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111300,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111400,7800,7800,7800,7800,0,211581910
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111500,7820,7810,7820,7810,122,212535940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111600,7820,7820,7820,7820,0,212535940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111700,7820,7820,7820,7820,100,213317940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111800,7820,7820,7820,7820,50,213708940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,111900,7820,7820,7820,7820,0,213708940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112000,7820,7820,7820,7820,0,213708940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112100,7820,7820,7820,7820,0,213708940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112200,7820,7820,7820,7820,0,213708940
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112300,7820,7820,7820,7820,49,214092120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112400,7820,7820,7820,7820,105,214913220
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112500,7820,7820,7820,7820,0,214913220
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112600,7820,7820,7820,7820,0,214913220
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112700,7840,7820,7840,7820,50,215305130
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112800,7840,7840,7840,7840,0,215305130
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,112900,7840,7840,7840,7840,0,215305130
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113000,7820,7820,7820,7820,20,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113100,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113200,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113300,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113400,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113500,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113600,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113700,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113800,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,113900,7820,7820,7820,7820,0,215461530
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114000,7820,7820,7820,7820,44,215805610
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114100,7820,7810,7820,7810,2,215821240
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114200,7820,7820,7820,7820,0,215821240
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114300,7820,7820,7820,7820,0,215821240
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114400,7820,7820,7820,7820,11,215907260
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114500,7820,7820,7820,7820,1,215915080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114600,7820,7820,7820,7820,50,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114700,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114800,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,114900,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115000,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115100,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115200,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115300,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115400,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115500,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115600,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115700,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115800,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,115900,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120000,7820,7820,7820,7820,0,216306080
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120100,7810,7820,7820,7810,424,219621590
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120200,7800,7800,7800,7800,264,221680790
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120300,7800,7800,7800,7800,0,221680790
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120400,7800,7800,7800,7800,0,221680790
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120500,7800,7800,7800,7800,0,221680790
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120600,7800,7800,7800,7800,0,221680790
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120700,7830,7830,7830,7830,1,221688620
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120800,7830,7830,7830,7830,150,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,120900,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121000,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121100,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121200,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121300,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121400,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121500,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121600,7830,7830,7830,7830,0,222863120
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121700,7840,7840,7840,7830,4,222894460
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121800,7840,7840,7840,7840,0,222894460
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,121900,7840,7840,7840,7840,40,223208060
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122000,7840,7840,7840,7840,0,223208060
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122100,7840,7840,7840,7840,0,223208060
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122200,7840,7840,7840,7840,0,223208060
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122300,7840,7840,7840,7840,10,223286460
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122400,7840,7840,7840,7840,0,223286460
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122500,7840,7840,7840,7840,12,223380540
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122600,7840,7840,7840,7840,0,223380540
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122700,7840,7840,7840,7840,0,223380540
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122800,7840,7840,7840,7840,0,223380540
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,122900,7840,7840,7840,7840,0,223380540
60,2,0.77,7840,66656,521993940,현대에이치티,7900,20230412,123000,7840,7840,7840,7840,3,223404060
